tsne_1,tsne_2,pca_1,pca_2,simplified_label,original_label
-6.462532,-1.3745418,-6.138889427661792,-1.5440658442683026,middle,finger middle
-11.273031,1.5754522,-5.467316348916299,-1.1432025266837937,middle,finger middle
-6.8299704,-2.4076035,-5.817375060083382,-0.241552234117551,middle,finger middle
-6.6564775,0.9775243,-5.148450613007532,0.08729148333928831,middle,finger middle
-6.720058,-1.1388435,-5.7700230356657025,0.333531769530036,middle,finger middle
-7.0784264,-1.6666468,-5.395802206436308,0.22652278157409497,middle,finger middle
-7.950805,-2.6997173,-4.977600022589689,-0.3481591009085187,middle,finger middle
-7.731921,-1.1262877,-5.315745809873941,-0.4566577066534387,middle,finger middle
-8.949774,-0.64130735,-5.7956061798761,-0.3890571520580263,middle,finger middle
-10.852158,2.1789086,-5.566177722631709,0.1642357413664057,middle,finger middle
-9.972162,-0.45699403,-5.506500322032225,0.7552641671666783,middle,finger middle
-10.97789,1.9486316,-4.175084711537708,1.0281713218753055,middle,finger middle
-8.803873,-1.3613933,-5.325836847923036,-0.3152178600439285,middle,finger middle
-7.347899,0.14873044,-5.49992138124449,-0.5602266819700874,middle,finger middle
-8.2912245,0.54876494,-4.627109039749244,1.3738470196091626,middle,finger middle
-6.825236,-0.33586866,-5.112559232145349,-0.798771205451017,middle,finger middle
-8.150618,-0.26748204,-4.956965994882464,-0.1040690398502175,middle,finger middle
-7.551107,-1.8276145,-5.762417573249949,0.39008336587475956,middle,finger middle
-7.036139,1.4652635,-5.0984757569103945,-1.084678981998108,middle,finger middle
-10.739327,2.2775252,-5.3960660535513645,-0.21203720063572004,middle,finger middle
-8.263434,-0.09396102,-5.213968670377961,0.035898606773158065,middle,finger middle
-7.3056135,0.74557036,-5.21804333522042,0.3524542304953552,middle,finger middle
-9.159124,-1.3172818,-5.736172376607033,-0.28248647093522467,middle,finger middle
-5.941915,-1.392669,-5.5331566882212915,0.2010132568949176,middle,finger middle
-7.6782207,-2.4882739,-5.60396089107841,-0.9369821167873911,middle,finger middle
-8.184554,-0.6446533,-5.212456712786951,0.20707965876815512,middle,finger middle
-7.927035,-1.9229503,-5.492854905715644,-0.03764776326611277,middle,finger middle
-7.563193,1.9032164,-5.505734043037337,-1.925283044709341,middle,finger middle
-6.775219,-2.022367,-5.103888762959615,0.08190623604320466,middle,finger middle
-7.5092354,-2.195893,-5.631638318842392,0.3571639755515547,middle,finger middle
-8.136485,0.256855,-5.0459867810343635,1.3338507143229965,middle,finger middle
-8.322161,1.60546,-3.946903386568056,-0.2562422086498244,middle,finger middle
-7.5965133,0.71974933,-4.996108350038677,-0.681926831437678,middle,finger middle
-9.2715025,-1.2105852,-4.512786128950206,-0.30343018139690336,middle,finger middle
-7.4510026,-1.6461515,-5.442095446183488,-0.5020321748037181,middle,finger middle
-7.688034,-0.7426112,-5.553574526448691,0.20765833170259812,middle,finger middle
-8.77574,-1.2017703,-4.981014455916929,-0.30618746880952546,middle,finger middle
-8.883677,-1.318653,-4.696928884260235,0.6282988331820156,middle,finger middle
-7.1184134,-1.0792814,-5.253437170119756,-0.5935212663804958,middle,finger middle
-8.089599,-1.0387911,-4.605864106660125,-0.3529750406024142,middle,finger middle
14.647149,-2.2959557,5.242009124984842,-1.744018059862033,base,finger bottom
13.112471,-0.879642,4.2827353622125415,1.909773505246164,base,finger bottom
14.155874,-1.085869,4.4342415986844514,0.3425223703923858,base,finger bottom
13.614211,-1.1938094,4.316657553867118,1.0166996612281138,base,finger bottom
13.1036,-1.5659562,3.7365431602837087,1.1840438267256865,base,finger bottom
9.578634,-1.5764619,5.7965711603108305,11.227404859791154,base,finger bottom
14.477529,-0.37709817,5.344529958755981,-0.6683635941643876,base,finger bottom
14.747256,-4.351253,5.04389682559479,-0.35090329455295094,base,finger bottom
12.883935,-2.41617,4.365321366376342,1.5475447151410704,base,finger bottom
13.264356,-0.7756865,4.086788537467346,0.8866937821814775,base,finger bottom
13.301678,0.62909657,3.389648419251101,-0.47876187462895825,base,finger bottom
12.772295,-1.5707835,3.8944953773915243,0.31652080853544223,base,finger bottom
11.877489,0.07857628,3.0172417670772393,-0.20978540180941116,base,finger bottom
13.16328,-0.71760416,3.943946574510539,0.6425332741764996,base,finger bottom
14.36243,1.9874457,7.203135775401167,-2.4056944786788654,base,finger bottom
13.122995,-0.8785215,4.250100725635557,1.693060667721799,base,finger bottom
14.298951,-1.5854216,4.7703903403566414,-1.018802225456201,base,finger bottom
13.679014,0.20147012,4.144687077586046,-0.4890003101088098,base,finger bottom
13.0384865,-2.2070546,4.048834701114465,2.53160292013799,base,finger bottom
13.765516,-1.3979061,3.8267826327881815,0.23269342715484184,base,finger bottom
12.376262,-1.4517708,3.6494038858483884,0.6108680790052157,base,finger bottom
12.494559,-1.5551434,3.129215202440323,2.014924073408513,base,finger bottom
14.222433,-4.2238135,4.5905315103698365,0.33157360016412246,base,finger bottom
14.165633,-1.9477613,4.147522428851224,-1.265261371390035,base,finger bottom
14.140001,-0.72624254,5.204305662352821,-0.08834467488733597,base,finger bottom
13.743274,-1.2232677,4.6726747088045855,0.055200561688028255,base,finger bottom
12.732412,-0.51304877,3.347552737947107,-0.5647355320539418,base,finger bottom
13.782549,-1.775735,4.36102230640983,0.25798194018603754,base,finger bottom
11.810794,-0.39804375,3.837726692880425,1.839224751995285,base,finger bottom
14.331016,-0.53954434,5.16110406237294,-0.40778876117911217,base,finger bottom
12.929467,-0.13570124,4.634013016276169,0.6215806315881414,base,finger bottom
12.819049,-0.8483594,3.752871104828628,0.915996182718654,base,finger bottom
13.969276,-0.5821331,4.812474698692398,0.4339669742685354,base,finger bottom
12.925172,-0.7448162,3.0895650473507583,0.9075349664910217,base,finger bottom
14.474082,-1.9511855,4.808289860820871,0.2035198565631154,base,finger bottom
14.270043,1.7452171,5.299992479324281,-0.9335392678245931,base,finger bottom
12.526888,-0.54347473,3.8869477318291885,0.8559582442598117,base,finger bottom
14.030973,-4.202091,4.413705522037872,0.6185372039387352,base,finger bottom
13.737328,0.8226353,4.47162054742714,-1.994473355057639,base,finger bottom
13.062359,0.526155,4.211921519642505,0.0026319680005461154,base,finger bottom
15.725018,-2.7616575,4.823992131091777,-1.3898685226043788,base,finger bottom
13.934465,-1.6494904,4.801774009655006,0.6168736256842015,base,finger bottom
13.49388,-0.37847096,4.2243289334773175,0.4460634676951967,base,finger bottom
14.815703,-2.7292917,4.703417528286044,0.3526383605951646,base,finger bottom
12.704382,-2.6300452,4.205058672016495,1.6725998718592059,base,finger bottom
13.630819,-0.030199198,3.7786478537435206,0.08216834542319974,base,finger bottom
14.495767,-0.263915,5.027577016528025,-0.8342297170954204,base,finger bottom
13.155604,-2.624523,4.736238056669131,1.3938008764933014,base,finger bottom
13.150615,0.5565576,3.312536421515333,-1.0410475438431117,base,finger bottom
13.314404,-1.405642,4.775736533943313,1.1383519573145198,base,finger bottom
15.279093,0.07061623,6.416121415340334,-0.8607440715058298,none,finger blank
15.1880045,0.58092433,5.890045953993367,0.7556573758396216,none,finger blank
15.003894,-4.3487725,5.493198349960813,-1.633924566189651,none,finger blank
15.366457,-4.3775682,6.393433504353026,-1.086295237922312,none,finger blank
15.710726,-0.8782098,6.336240238764858,-1.0707632298646883,none,finger blank
13.526994,-1.101797,4.6005665104314115,0.2779980506401837,none,finger blank
16.11128,-3.0244257,6.311253514123271,-1.6798639461621816,none,finger blank
16.095411,-1.6321634,6.023634949599256,-0.45866712300311185,none,finger blank
15.458803,-2.5986516,4.525792950255777,-0.583118403075436,none,finger blank
14.425161,0.14262441,4.990578911823627,0.0776463578129302,none,finger blank
17.04735,-0.7075351,5.88103426784947,-2.0093018156476368,none,finger blank
15.0384,-2.2406814,4.662140968197745,-0.8306643390623583,none,finger blank
15.714965,-4.638888,6.338178795409583,-1.7968595597569856,none,finger blank
15.696173,-4.659172,5.687109281487234,-1.1694181289673204,none,finger blank
15.509898,-2.636398,5.3878740979838105,-0.4604826057052007,none,finger blank
15.447984,-1.2454143,6.152303790622444,0.58823625327057,none,finger blank
16.52283,-0.32031897,4.9338587728889,-2.4630367610597137,none,finger blank
15.629174,-4.7685723,5.276805014769874,-1.3050266237832955,none,finger blank
15.173506,-1.5432448,5.495123001642443,-0.10086401157702928,none,finger blank
16.718117,-1.0529094,5.996236157746835,-2.737413463204638,none,finger blank
16.379774,-2.2994444,6.442387628653763,-1.3760406483319831,none,finger blank
17.016653,-2.1213872,6.661250573080809,-1.1201342732593433,none,finger blank
16.18451,-0.96602345,6.2300228741701975,-0.792634062268228,none,finger blank
15.113339,0.5974271,4.671012002030464,-1.669816018800594,none,finger blank
15.169744,-4.33145,6.418192171736807,-1.6103044230093468,none,finger blank
16.6589,-2.8168375,5.417872107598494,-1.6322983704329463,none,finger blank
14.103774,0.23813482,4.867365772906429,-0.8719140953015947,none,finger blank
15.362014,-1.1598366,6.3665135823688415,0.16064171499971014,none,finger blank
14.550772,-4.2920394,5.161040552294455,-0.015739930099316173,none,finger blank
15.438436,-4.482509,5.323617909022883,-2.121290009348716,none,finger blank
16.429241,-2.003778,5.8270017130662195,-1.7876055966044309,none,finger blank
15.597722,-1.5675851,5.12150953517657,-0.5723925276864016,none,finger blank
15.969579,-1.9359998,6.946479947343892,-0.6750842311364507,none,finger blank
15.146268,-0.6492609,6.412150671743093,0.7755203503738998,none,finger blank
17.054434,-2.3063731,5.6150300328191705,-1.0747521372144957,none,finger blank
15.507619,0.417285,6.401404759366114,0.4733319242988477,none,finger blank
16.197247,-1.4027945,6.21880769196989,-1.4108147441838044,none,finger blank
16.01697,-2.8399522,5.769848875394167,-1.9028228283138562,none,finger blank
15.695528,-0.26409397,6.155461967174508,-0.3390844417778569,none,finger blank
9.486855,-1.5943315,6.556558750689865,14.38730913569146,none,finger blank
16.566502,-1.7867509,5.740972695117589,-1.195933661664669,none,finger blank
16.351149,-1.6713587,6.309166787841703,-0.42244777454282334,none,finger blank
15.192369,-0.54298055,5.648563203132561,-0.21149574538302873,none,finger blank
16.563766,-2.276733,5.8277433165681165,-1.1026270961437574,none,finger blank
15.65943,-0.27292725,5.789662552718368,0.5613404663145632,none,finger blank
16.766294,-1.4951915,6.601629905229409,-1.1600037439661528,none,finger blank
16.077168,-1.4269824,6.5587701848647795,-0.6326184382673186,none,finger blank
15.201641,-4.322238,5.790336431310216,-1.9297933049949358,none,finger blank
15.286082,-1.7074118,5.825760409163764,0.0036791626704820893,none,finger blank
14.46259,0.15520188,5.641062944740864,0.35817947727605765,none,finger blank
