spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,resonance_peak_amp,resonance_peak_freq,resonance_energy,resonance_q_factor,resonance_skewness,damping_ratio,high_freq_slope,high_freq_decay_rate,ultra_high_ratio,burst_rms,burst_peak,burst_crest_factor,time_to_peak,zero_crossing_rate,temporal_centroid,env_mean,env_std,env_max,env_min,env_skew,env_kurtosis,env_decay_rate,low_energy_ratio,resonance_energy_ratio,mid_energy_ratio,high_energy_ratio,ultra_high_energy_ratio,resonance_high_ratio,low_mid_ratio,simplified_label,original_label
27.979075661413507,499.22819760819755,11.71875,0.0007215114310383797,10.253969598302895,15.828654763044563,24.069525163603146,26.41444683765426,26.581545435076464,0.0392477810382843,480.46875,0.7103090882301331,1.7083333333333333,0.5567629933357239,4.740032196044922,-7.427565026458572e-05,7.427565026458572e-05,0.0008498976239934564,0.005895786918699741,0.013458662666380405,2.282759428024292,0.18075,0.08823870668316831,0.268456212706951,0.0031459229066967964,0.003218060825020075,0.016717413440346718,3.206343899364583e-05,1.6387174129486084,1.8114619255065918,1.3006886275835596,0.0024112281389534473,0.00013712048530578613,0.0007988648721948266,0.0024379489477723837,0.0008498976239934564,0.056244198232889175,3.018317937850952,tip,finger tip
29.988202544085148,513.1617150852525,11.71875,0.0007252716459333897,10.240450429828496,15.399836022731188,23.554685621108707,24.207499719882044,23.36980410383738,0.036773353815078735,527.34375,0.7028213143348694,1.875,0.5197984576225281,4.929093360900879,-7.65155794243473e-05,7.65155794243473e-05,0.0009095889981836081,0.005888637620955706,0.013397625647485256,2.275165557861328,0.17864583333333334,0.07738290918935643,0.2694750760246973,0.003148505697026849,0.0032130584586411715,0.016905680298805237,4.376629658509046e-05,1.6321566104888916,1.805196762084961,1.301818475065066,0.0024181189946830273,0.00013582436076831073,0.0009045422775670886,0.00270814704708755,0.0009095889981836081,0.050153981894254684,2.673306703567505,tip,finger tip
29.925304493422928,510.43838234353143,11.71875,0.0007359383744187653,10.322907965111456,16.767474276811676,22.04108227330269,23.11099982450699,21.7938007598897,0.04235808551311493,562.5,0.7084556221961975,3.2,0.6396371722221375,4.921030521392822,-7.834207845743e-05,7.834207845743e-05,0.0009136628359556198,0.005910003092139959,0.01355021819472313,2.292759895324707,0.17889583333333334,0.08572720064975248,0.26927080853888313,0.0031547127291560173,0.0032292555551975965,0.016827495768666267,3.087139702984132e-05,1.636046290397644,1.8209481239318848,1.3040008412761714,0.002411222318187356,0.0001360022579319775,0.0009074428235180676,0.002718032104894519,0.0009136628359556198,0.05003703013062477,2.6571617126464844,tip,finger tip
28.24376552672729,499.3612818581693,11.71875,0.0007182893459685147,10.26938092521136,17.546455192652537,24.622787001223312,23.37248724255168,23.721426112804117,0.038970354944467545,480.46875,0.7123288512229919,2.411764705882353,0.6585497260093689,4.780770778656006,-7.573445879791543e-05,7.573445879791543e-05,0.0008590266807004809,0.005891364999115467,0.01348918117582798,2.2896528244018555,0.17860416666666667,0.08093866027227722,0.26858025144778797,0.0031472332775592804,0.003215957432985306,0.016831979155540466,3.650614235084504e-05,1.6382850408554077,1.8255400657653809,1.301616577616806,0.002414579037576914,0.000137569077196531,0.000817533116787672,0.0024916508700698614,0.0008590266807004809,0.05521202087402344,2.95349383354187,tip,finger tip
27.94012578438171,500.0397690072773,11.71875,0.0007206974551081657,11.244295861049045,18.88581471119525,25.22728036658009,22.243905838764192,19.319644505618204,0.03962381184101105,480.46875,0.7049963474273682,2.411764705882353,0.6343251466751099,4.72935152053833,-7.395988728883155e-05,7.395988728883155e-05,0.0008391381707042456,0.00589992618188262,0.01342814415693283,2.2759850025177,0.17416666666666666,0.076171875,0.26874021213271215,0.003147659357637167,0.003222709521651268,0.016928404569625854,2.294880323461257e-05,1.6380071640014648,1.82863187789917,1.3096634157700835,0.0024136363063007593,0.00013583102554548532,0.0007984664407558739,0.002433136571198702,0.0008391381707042456,0.05582548305392265,3.0228400230407715,tip,finger tip
28.565714536052667,500.2871218900784,11.71875,0.0007169453310780227,10.39697006603077,17.091558509522578,25.040681783448512,21.635678476098853,24.961261234585333,0.03920258209109306,480.46875,0.6977502703666687,1.7083333333333333,0.5834429860115051,4.83607292175293,-7.599512211105356e-05,7.599512211105356e-05,0.0008627779898233712,0.005904395133256912,0.013458662666380405,2.2794313430786133,0.18077083333333333,0.08420434328589109,0.26833104418692216,0.0031564284581691027,0.003224259242415428,0.01682564988732338,3.849191853078082e-05,1.6315053701400757,1.807004451751709,1.3074089353365037,0.002409754553809762,0.00013401973410509527,0.0008518780232407153,0.002552743535488844,0.0008627779898233712,0.052500274032354355,2.8287553787231445,tip,finger tip
27.94088503975455,495.87354855117843,11.71875,0.0007177767693065107,10.148552355743233,16.263723637445004,26.577143888577183,24.526068450899174,18.3356450898691,0.04046974331140518,527.34375,0.6858625411987305,2.6470588235294117,0.6684439182281494,4.7283430099487305,-7.534691233825135e-05,7.534691233825135e-05,0.0008457635412923992,0.005894371308386326,0.013458662666380405,2.2833075523376465,0.184625,0.0870760171720297,0.2689468020886213,0.00315641681663692,0.003216248005628586,0.01673184335231781,1.942301787494216e-05,1.6295443773269653,1.7933626174926758,1.3054147235309752,0.00241584493778646,0.00013204851711634547,0.0008208592189475894,0.0024634264409542084,0.0008457635412923992,0.05360359698534012,2.943068504333496,tip,finger tip
28.6576350146007,500.8633985417586,11.71875,0.0007171721663326025,10.06575121623058,14.798059273743682,23.912267281329477,23.77758390493438,30.59668283427583,0.041345030069351196,480.46875,0.724784791469574,1.7083333333333333,0.6791747808456421,4.796021461486816,-7.647765525254408e-05,7.647765525254408e-05,0.0008735629380680621,0.0059103104285895824,0.013519699685275555,2.2874770164489746,0.18077083333333333,0.08961169554455446,0.2679573200862223,0.003150992328301072,0.0032292285468429327,0.01690235547721386,9.201176726492122e-05,1.6326274871826172,1.790618896484375,1.3053296998112753,0.002403648104518652,0.00013922719517722726,0.0008493600762449205,0.0025581822264939547,0.0008735629380680621,0.05442426726222038,2.829951763153076,tip,finger tip
28.127749146171034,498.5708777914778,11.71875,0.000717973685823381,10.383199373730275,16.85731464252891,22.07734132005822,25.998221855907286,28.442606157578812,0.03854506090283394,480.46875,0.7046686410903931,1.64,0.5770246982574463,4.738537311553955,-7.485849585395984e-05,7.485849585395984e-05,0.0008532750653102994,0.005889912601560354,0.013397625647485256,2.2746729850769043,0.17414583333333333,0.08711952738242575,0.2686271283131979,0.0031505608931183815,0.003213584190234542,0.016763683408498764,2.7773360216087895e-06,1.638606309890747,1.8344149589538574,1.3038256372824175,0.002424773061648011,0.00013605368440039456,0.0008202058961614966,0.0024792419280856848,0.0008532750653102994,0.054877132177352905,2.9562981128692627,tip,finger tip
27.80740112049614,494.5048623088864,11.71875,0.0007143463590182364,10.760383432511718,16.384536776335743,20.98107925207244,33.139215168217035,26.425098774379777,0.037439215928316116,527.34375,0.701870322227478,2.0454545454545454,0.5326426029205322,4.718104362487793,-7.495555670513147e-05,7.495555670513147e-05,0.0008440857054665685,0.005915752146393061,0.013458662666380405,2.275055170059204,0.17858333333333334,0.08122631110767327,0.2682543156323063,0.00316070974804461,0.0032278457656502724,0.016758544370532036,5.0473332521505654e-05,1.6325050592422485,1.7999787330627441,1.3035183839116666,0.002399057848379016,0.00013445087824948132,0.0008162998128682375,0.00244931410998106,0.0008440857054665685,0.05489327758550644,2.9389419555664062,tip,finger tip
29.978814806690412,512.2968033819396,11.71875,0.0007260843995027244,10.031196665644307,16.404524022445052,23.947504594773505,20.867140009345263,22.04028819443512,0.039010632783174515,492.1875,0.7237176299095154,1.75,0.5222848653793335,4.97854471206665,-7.565346111593122e-05,7.565346111593122e-05,0.0009151141275651753,0.005892468616366386,0.01342814415693283,2.2788655757904053,0.18077083333333333,0.08777701500618812,0.268815791210187,0.0031535520683974028,0.003216298995539546,0.01679784059524536,3.398106127860956e-05,1.6276177167892456,1.7842893600463867,1.3052225700354831,0.0024069626815617085,0.00013950267748441547,0.0008890596218407154,0.0027133384719491005,0.0009151141275651753,0.05141366645693779,2.707313060760498,tip,finger tip
29.31214499593875,507.9034804720177,11.71875,0.0007283625309355557,9.887269004850051,16.715834174354818,24.31661383630751,24.494272027966176,20.47969308774934,0.041295573115348816,480.46875,0.7190448045730591,2.411764705882353,0.8087366819381714,4.856841564178467,-7.5625094621552e-05,7.5625094621552e-05,0.000887555826921016,0.005879904143512249,0.01342814415693283,2.2837352752685547,0.17877083333333332,0.08358794863861387,0.2693184480777944,0.0031459382735192776,0.0032118039671331644,0.016660301014780998,3.478573853499256e-05,1.6291049718856812,1.7877559661865234,1.303154836561743,0.002424422185868025,0.00013913385919295251,0.0008789206622168422,0.0026248653884977102,0.000887555826921016,0.053006093949079514,2.758408546447754,tip,finger tip
28.951311266580603,502.6613558160329,11.71875,0.0007167870062403381,9.727721516404811,14.919176886865054,29.596397785682587,24.146875386589173,22.476449475193604,0.03661058843135834,527.34375,0.6855433583259583,1.875,0.5798739790916443,4.832066059112549,-7.538800003423775e-05,7.538800003423775e-05,0.0008813895983621478,0.005896330811083317,0.013367107138037682,2.2670211791992188,0.17652083333333332,0.08284102336014851,0.26905204766510493,0.0031508891843259335,0.0032208601478487253,0.016857106238603592,2.1279356587911025e-05,1.6311098337173462,1.7936043739318848,1.3061118099013447,0.0024048604536801577,0.00013205128198023885,0.0008588063647039235,0.002602450782433152,0.0008813895983621478,0.05074112489819527,2.8002359867095947,tip,finger tip
29.665916995518398,511.9263164570414,11.71875,0.000722677621524781,10.92818554205282,18.246530409928678,24.19609575122964,28.07187835999902,25.68853316710677,0.03600141033530235,457.03125,0.68997722864151,1.95,0.5555408000946045,4.976955890655518,-7.693589347324653e-05,7.693589347324653e-05,0.0009015296236611903,0.005897700320929289,0.013458662666380405,2.2820186614990234,0.17870833333333333,0.07965269183168316,0.26945073704241107,0.003155049867928028,0.0032174279913306236,0.01683681271970272,3.064687189180404e-05,1.6344621181488037,1.8104853630065918,1.3018381567590593,0.002413948765024543,0.0001328875368926674,0.0008769074338488281,0.002655538497492671,0.0009015296236611903,0.05004165321588516,2.7527976036071777,tip,finger tip
27.943989982722442,502.26226095856447,11.71875,0.0007225688896141946,9.7626160083904,15.198043182344366,25.624830445670494,25.30549161041078,25.186707486501412,0.040096331387758255,480.46875,0.725275993347168,1.64,0.5186125636100769,4.669134140014648,-7.34416009118801e-05,7.34416009118801e-05,0.0008394442265853286,0.0058982460759580135,0.01355021819472313,2.297330141067505,0.18458333333333332,0.08875116027227722,0.26773051304502543,0.0031429214868694544,0.0032183555886149406,0.016825588420033455,2.033677083090879e-05,1.645381212234497,1.8471407890319824,1.3009917419675314,0.0024218435864895582,0.00014013121835887432,0.0008006800781004131,0.0024064923636615276,0.0008394442265853286,0.05823048576712608,3.024733066558838,tip,finger tip
