spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,resonance_peak_amp,resonance_peak_freq,resonance_energy,resonance_q_factor,resonance_skewness,damping_ratio,high_freq_slope,high_freq_decay_rate,ultra_high_ratio,burst_rms,burst_peak,burst_crest_factor,time_to_peak,zero_crossing_rate,temporal_centroid,env_mean,env_std,env_max,env_min,env_skew,env_kurtosis,env_decay_rate,low_energy_ratio,resonance_energy_ratio,mid_energy_ratio,high_energy_ratio,ultra_high_energy_ratio,resonance_high_ratio,low_mid_ratio,impulse_peak,impulse_peak_time,impulse_rms,decay_amplitude,decay_rate,primary_resonance_freq,primary_resonance_magnitude,resonance_q_factor,num_resonances,secondary_resonance_freq,secondary_resonance_magnitude,freq_response_centroid,freq_response_spread,high_freq_energy,high_freq_damping,simplified_label,original_label
44.58876007793887,616.8694781190848,11.71875,0.0008253650739789009,10.324537808401448,17.143920214866803,20.610679815782753,26.393715189006304,23.9766495766072,0.04539068788290024,480.46875,0.8204028010368347,1.7083333333333333,0.6591446995735168,6.144798278808594,-7.287387137593822e-05,7.287387137593822e-05,0.0013689659535884857,0.006281981710344553,0.013733329251408577,2.1861460208892822,0.14345833333333333,0.08686330058787128,0.27752205238187194,0.0031953933648765087,0.0033174597192555666,0.017626343294978142,2.0422749003046192e-05,1.5514129400253296,1.6230578422546387,1.3341308529274365,0.00234840321354568,0.00015208371041808277,0.0014522654237225652,0.0045242831110954285,0.0013689659535884857,0.03361498564481735,1.617061972618103,1.0,0.09802083333333333,0.0570644736289978,0.27764219852435507,648.2934918005545,93.75,52.470375061035156,8.0,258.0,3000.0,49.71893310546875,6800.501396422228,6549.316967555448,6.368868827819824,0.7165398001670837,no metal,no metal
44.27725942413613,615.1933999990132,11.71875,0.0008261932525783777,11.725780548265504,16.555113231677847,20.465802085687564,26.8168035908432,23.81738575274474,0.04234758019447327,480.46875,0.8064283728599548,1.64,0.3958863914012909,6.260016918182373,-7.267506800859053e-05,7.267506800859053e-05,0.001352597144432366,0.0062715234234929085,0.013641773723065853,2.1751930713653564,0.1433125,0.08927811726485149,0.2774416898499356,0.0031974215526133776,0.003307797946035862,0.017328063026070595,1.7330257833236828e-06,1.5497983694076538,1.6204400062561035,1.3313362269068003,0.0023563303984701633,0.00014987534086685628,0.0014220692683011293,0.004495623987168074,0.001352597144432366,0.03333805128931999,1.6569730043411255,1.0,0.09802083333333333,0.05908507853746414,0.2725018328049381,593.7230972465234,93.75,54.4110107421875,8.0,250.0,3000.0,51.596370697021484,6816.466347803221,6556.266192986067,6.663576126098633,0.7184241414070129,no metal,no metal
44.71390228299725,616.592086475124,11.71875,0.000843459798488766,11.008646042507717,16.475101324188522,23.386571433192742,23.510412810162094,26.57424844933345,0.04310925677418709,480.46875,0.8032544851303101,1.64,0.5560222864151001,6.192288875579834,-7.266871136715622e-05,7.266871136715622e-05,0.0013697242829948664,0.006254526320844889,0.01348918117582798,2.1567070484161377,0.14341666666666666,0.08485457920792079,0.27828414117985084,0.0031881914474070072,0.003299972740933299,0.017404591664671898,4.336112851888174e-06,1.5473809242248535,1.6097946166992188,1.330633055345084,0.002354835858568549,0.00015005565364845097,0.0014614930842071772,0.004555904772132635,0.0013697242829948664,0.032936520874500275,1.6112534999847412,1.0,0.09802083333333333,0.0560113862156868,0.2567042016958482,597.6101285559217,93.75,51.72858810424805,8.0,264.0,3000.0,49.726924896240234,6908.5996913095605,6623.160460328228,6.197517395019531,0.7222322225570679,no metal,no metal
44.32356467127244,614.6711483572728,11.71875,0.00082936673425138,9.456774353266079,14.870559697782051,22.577130064034442,23.599856098384027,24.209303313747725,0.04334498941898346,527.34375,0.809867799282074,1.875,0.378633052110672,6.1214189529418945,-7.167187476944487e-05,7.167187476944487e-05,0.0013521004002541304,0.00626835972070694,0.013519699685275555,2.156816244125366,0.1435,0.09132793162128713,0.2778712660019046,0.0032015149481594563,0.003305795369669795,0.01736467517912388,1.2644690059460117e-06,1.5430488586425781,1.5967602729797363,1.3336441118148288,0.0023458946961909533,0.00015039919526316226,0.001451804768294096,0.004507491830736399,0.0013521004002541304,0.03336649388074875,1.6158472299575806,1.0,0.09802083333333333,0.05697096511721611,0.2626580548280564,609.7197721712245,93.75,52.27927780151367,8.0,269.0,3000.0,49.5953369140625,6876.57702059325,6605.8399882837675,6.40323543548584,0.7208267450332642,no metal,no metal
44.51702503181168,613.3679149350646,11.71875,0.0008317657629959285,10.597951405038236,17.51032127956344,24.75643655548807,26.626881372554763,24.46710658894341,0.042514268308877945,480.46875,0.796840250492096,1.64,0.4941447377204895,6.2880706787109375,-7.390724931729932e-05,7.390724931729932e-05,0.0013686091406270862,0.006267241667956114,0.013580736704170704,2.1669399738311768,0.1474375,0.09099677057549505,0.2772167493912076,0.003200205508619547,0.0033051171340048313,0.017528260126709938,9.986079021473415e-06,1.5445340871810913,1.603780746459961,1.3365025953409495,0.0023493776097893715,0.00014807003026362509,0.0014563178410753608,0.004555125720798969,0.0013686091406270862,0.032506246119737625,1.6132313013076782,1.0,0.09802083333333333,0.0558643639087677,0.2725122879529305,656.9317601539265,93.75,51.12862014770508,8.0,256.0,3000.0,48.256893157958984,6814.9506879916025,6528.070697487875,6.219852447509766,0.7213826775550842,no metal,no metal
44.29900112884307,613.7400222022973,11.71875,0.0008263603085651994,10.376750235256699,15.925919269395724,33.21505214881878,24.19220177089625,21.674208006192163,0.0417373850941658,480.46875,0.8114162087440491,1.7083333333333333,0.4059290289878845,6.190370559692383,-7.310547483478754e-05,7.310547483478754e-05,0.0013561572413891554,0.006264016963541508,0.013611255213618279,2.1729276180267334,0.1493125,0.09381284808168316,0.27724182153568244,0.00319291721098125,0.003304855665192008,0.017522266134619713,1.4402698980120476e-06,1.5433021783828735,1.5911121368408203,1.3347880714258027,0.002357445191591978,0.00015113678819034249,0.0014282910851761699,0.004512757994234562,0.0013561572413891554,0.03349100053310394,1.6505355834960938,1.0,0.09802083333333333,0.05931664630770683,0.2753616801302488,597.7373025132271,93.75,54.74790954589844,8.0,259.0,3000.0,51.38460159301758,6843.193393183127,6580.798558173798,6.689184188842773,0.7178834676742554,no metal,no metal
44.406675563273446,614.5827448602059,11.71875,0.0008327017421834171,10.902677402175215,18.902749789499058,25.976918233578218,24.6864466090687,26.729492447681714,0.04101217910647392,480.46875,0.8065676093101501,1.64,0.46671244502067566,6.1277618408203125,-7.330961736286382e-05,7.330961736286382e-05,0.001359764952212572,0.00626390241086483,0.013519699685275555,2.158350944519043,0.145375,0.09167117883663366,0.27771913126998077,0.0031954506412148476,0.0033040635753422976,0.017410656437277794,5.203882665227866e-06,1.5489295721054077,1.6205320358276367,1.331034959691592,0.002375558950006962,0.00015017710393294692,0.001450920826755464,0.00451706675812602,0.001359764952212572,0.03324659913778305,1.6372767686843872,1.0,0.09802083333333333,0.05623095855116844,0.2594875059220262,601.0707909596133,93.75,51.75143051147461,8.0,255.0,3000.0,48.3490104675293,6850.160605401598,6584.622769460181,6.26274299621582,0.7204203605651855,no metal,no metal
44.42149262537274,614.7907944030387,11.71875,0.0008306409581564367,11.883953830767082,17.92821245820067,20.783787840847623,20.64219715266652,26.64044809807864,0.0440729521214962,480.46875,0.8187510967254639,1.7083333333333333,0.5159866809844971,6.1771111488342285,-7.134455035377139e-05,7.134455035377139e-05,0.001360840629786253,0.006272662431001663,0.013733329251408577,2.189393997192383,0.143375,0.09140528310643564,0.27679391670711195,0.0031959929037839174,0.0033066400792449713,0.017577683553099632,1.081718664863729e-06,1.5509456396102905,1.6163687705993652,1.328347646832742,0.002352539449930191,0.0001522497768746689,0.001435682876035571,0.004521363414824009,0.001360840629786253,0.033673420548439026,1.6386204957962036,1.0,0.09802083333333333,0.057313282042741776,0.2684602451363556,620.7752742337398,93.75,52.57909393310547,8.0,261.0,3000.0,49.87247085571289,6879.2004092913485,6615.471070272026,6.415290832519531,0.720812976360321,no metal,no metal
44.39561800848083,613.8884119247717,11.71875,0.0008282227790914476,11.248864948693509,20.315186237738498,21.61050211306268,21.782214865320057,21.988007210919505,0.04127869755029678,480.46875,0.780612587928772,1.5769230769230769,0.5229998230934143,6.233105659484863,-7.22833086892721e-05,7.22833086892721e-05,0.0013644908322021365,0.006272024009376764,0.013519699685275555,2.1555562019348145,0.1434375,0.08994527382425743,0.27736805463780156,0.0031974557787179947,0.003309831954538822,0.0175278689712286,4.240819635015214e-06,1.5417232513427734,1.5894675254821777,1.3349907753224617,0.0023584424052387476,0.00014496540825348347,0.0014411635929718614,0.004520732443779707,0.0013644908322021365,0.032066795974969864,1.6364848613739014,1.0,0.09802083333333333,0.05579046159982681,0.27120902692627835,642.0981115887664,93.75,51.398353576660156,8.0,259.0,3000.0,48.08549118041992,6827.859810248622,6546.0246251474155,6.13906717300415,0.7190250754356384,no metal,no metal
44.40477583908002,614.7234376552185,11.71875,0.0008333935402333736,10.925725761599969,17.416081876915694,24.498663046168918,36.51566841180692,21.06647817898625,0.03938065096735954,480.46875,0.8082152009010315,1.5185185185185186,0.35189807415008545,6.18790864944458,-7.169498243828607e-05,7.169498243828607e-05,0.0013588274596258998,0.0062640393152832985,0.01355021819472313,2.1631758213043213,0.14116666666666666,0.08921285194925743,0.27770108044666486,0.003186216112226248,0.0033066528849303722,0.017430933192372322,2.487537358319969e-06,1.54771089553833,1.5967535972595215,1.3293217833295892,0.002354457974433899,0.0001507661654613912,0.0014357749605551362,0.004517218563705683,0.0013588274596258998,0.03337588533759117,1.639851689338684,1.0,0.09802083333333333,0.05871889367699623,0.27482455826256613,599.8871653023269,93.75,54.33558654785156,8.0,254.0,3000.0,50.7835693359375,6826.4637911164245,6555.358067342059,6.626343250274658,0.7203012108802795,no metal,no metal
